Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-10.00845     1.68026   49.848831   86.844675   -0.639    0.257  1
RGI60-10.01428     1.66770   49.133075   87.550200   -0.488    0.160  1
RGI60-10.00293     1.65550   68.385867  128.536003   -0.974    0.188  1
RGI60-10.02717     1.64614   48.594242   90.846283   -0.817    0.168  1
RGI60-10.01949     1.64570   49.095370   87.663620   -0.432    0.155  1
RGI60-10.03411     1.63890   62.097843  141.338959   -0.849    0.187  1
RGI60-10.02718     1.61598   48.602365   90.828175   -0.760    0.161  1
RGI60-10.03064     1.61558   66.036467  140.395516   -0.195    0.142  1
RGI60-10.01775     1.60992   49.909515   87.700173   -0.439    0.163  1
RGI60-10.01105     1.60785   49.768564   86.473861    0.026    0.143  1
RGI60-10.00769     1.60681   50.135347   87.491579   -0.615    0.193  1
RGI60-10.01667     1.60560   49.057759   87.456368   -0.437    0.192  1
RGI60-10.04002     1.59648   56.062118  160.475139   -0.357    0.145  1
RGI60-10.04026     1.59120   56.628339  159.658806   -0.330    0.161  1
RGI60-10.02359     1.58417   49.845853   89.777921   -0.610    0.170  1
RGI60-10.00561     1.58394   75.858103  107.498861   -0.103    0.159  1
RGI60-10.01352     1.56960   49.073160   87.449371   -0.461    0.168  1
RGI60-10.00536     1.56308   75.887909  107.563330   -0.284    0.169  1
RGI60-10.03385     1.56150   62.212838  141.304075   -0.855    0.196  1
RGI60-10.01465     1.55703   49.088138   87.372126   -0.171    0.154  1
RGI60-10.02230     1.54405   48.371495   88.563826   -0.548    0.167  1
RGI60-10.03343     1.53627   62.421523  141.295848   -0.695    0.212  1
RGI60-10.03167     1.53540   65.280451  146.121305   -1.053    0.228  1
RGI60-10.03484     1.52544   55.660552  157.723266   -0.706    0.226  1
RGI60-10.01856     1.52243   48.637418   89.095744   -0.691    0.220  1
RGI60-10.04880     1.52100   61.547884  172.071932   -1.233    0.242  1
RGI60-10.01107     1.51933   49.824255   86.712020   -0.548    0.200  1
RGI60-10.01716     1.51612   50.052349   87.554910   -0.767    0.225  1
RGI60-10.02076     1.51527   48.974601   88.175388   -0.872    0.198  1
RGI60-10.04060     1.51255   55.845522  160.322124   -0.371    0.147  1
RGI60-10.01447     1.51095   49.080633   87.215287   -0.437    0.266  1
RGI60-10.04003     1.50944   56.060358  160.460075   -0.307    0.134  1
RGI60-10.03673     1.49580   58.634652  161.196946   -0.077    0.152  1
RGI60-10.01477     1.49155   49.144329   87.560211   -0.517    0.177  1
RGI60-10.03289     1.48230   62.465567  140.983878   -0.933    0.222  1
RGI60-10.01980     1.47539   49.184529   87.867173   -0.623    0.187  1
RGI60-10.02795     1.47382   49.659337   91.365754   -0.823    0.186  1
RGI60-10.01127     1.46803   49.766030   86.388701   -0.598    0.200  1
RGI60-10.02814     1.46434   49.713941   91.311271   -0.516    0.214  1
RGI60-10.02749     1.46336   46.892680   91.461084   -0.467    0.167  1
RGI60-10.04258     1.45543   57.506090  160.428176   -0.718    0.173  1
RGI60-10.03485     1.45430   55.694290  157.745315   -0.420    0.162  1
RGI60-10.03089     1.45170   66.233902  139.984148   -0.525    0.175  1
RGI60-10.03978     1.45170   56.678508  159.591043   -0.452    0.170  1
RGI60-10.03192     1.44360   65.172125  146.051227   -0.872    0.234  1
RGI60-10.03972     1.44059   56.702284  159.652716   -0.353    0.169  1
